iso3,country_name,year,risk_governance,risk_conflict,risk_economic,risk_democracy,risk_corruption,risk_social_unrest,risk_sanctions,risk_geopolitical,prism_score,control_of_corruption,govt_effectiveness,political_stability,regulatory_quality,rule_of_law,gdp_growth,inflation,unemployment,debt_to_gdp,cpi_score,v2x_polyarchy,v2x_libdem,conflict_events,total_fatalities,political_rights,civil_liberties
GIN,Guinea,2023,66.75,100.0,76.27,91.62,81.33,28.29,62.16,80.63,73.38,-1.0078531,-0.8735118,-0.8765719,-0.959765699999999,-1.1068782,5.54172668627702,7.80497591927973,5.141,,26.0,0.169,0.079,0.0,0.0,6.0,5.0
GIN,Guinea,2024,68.36,100.0,76.22,92.14,82.59,27.41,62.92,81.11,73.84,-1.17445279999999,-0.8881627,-1.0377627,-0.8917271,-1.1479306,5.35004659051708,8.12313914948596,5.132,,26.0,0.159,0.075,0.0,0.0,6.0,5.0
GMB,"Gambia, The",2019,52.32,100.0,77.09,48.08,59.07,56.88,65.25,52.44,63.89,-0.3416671,-0.5361521,0.0678807,-0.6967552,-0.443056699999999,6.22205315994859,7.11567625631192,4.481,,37.0,0.524,0.421,0.0,0.0,4.0,5.0
GMB,"Gambia, The",2020,51.4,100.0,74.47,49.8,58.17,62.19,65.27,53.85,64.39,-0.222816799999999,-0.5874216,0.1363877,-0.70407,-0.336829999999999,0.591487287873974,5.93127636562441,5.84,,37.0,0.496,0.403,0.0,0.0,4.0,4.0
GMB,"Gambia, The",2021,51.96,100.0,75.24,47.53,54.9,62.86,64.56,48.94,63.25,-0.3139401,-0.5131901,0.0231959,-0.754535499999999,-0.3721489,5.25596878816744,7.37034758876618,6.213,,37.0,0.507,0.417,0.0,0.0,4.0,4.0
GMB,"Gambia, The",2022,50.99,100.0,75.2,31.870000000000005,53.56,63.39,65.13,43.42,60.44,-0.3002052,-0.502495799999999,0.1344853,-0.673555,-0.3639747,5.49299823010114,11.5131198380505,6.067,,37.0,0.621,0.5,0.0,0.0,4.0,4.0
GMB,"Gambia, The",2023,50.55,100.0,74.61,30.849999999999994,51.59,63.67,65.13,40.71,59.64,-0.296167199999999,-0.4683483,0.1359932,-0.63169,-0.340458,5.9167957146697,16.9742129632327,6.479,,37.0,0.635,0.516,0.0,0.0,4.0,4.0
GMB,"Gambia, The",2024,52.59,100.0,74.83,31.700000000000003,53.04,63.67,65.23,42.55,60.45,-0.3342284,-0.5358243,-0.0180453,-0.6640332,-0.394193399999999,5.55126069510321,11.5610532897511,6.48,,37.0,0.63,0.51,0.0,0.0,4.0,4.0
GNB,Guinea-Bissau,2019,66.97999999999999,100.0,79.16,46.31,84.57,55.02,59.47,67.53999999999999,69.88,-1.52807229999999,-1.2804308,-0.4638332,-1.25198039999999,-1.1439271,5.32749571119344,0.24660026814783,2.413,,21.0,0.529,0.327,0.0,0.0,5.0,4.0
GNB,Guinea-Bissau,2020,65.57,100.0,78.05,46.39,82.82,55.19,58.94,67.4,69.3,-1.2993067,-1.2811844,-0.2838803,-1.2914875,-1.1334891,2.89139814952995,1.14000939393222,2.887,,21.0,0.533,0.328,0.0,0.0,5.0,4.0
GNB,Guinea-Bissau,2021,66.96000000000001,100.0,78.42,46.59,80.59,55.33,58.61,66.47999999999999,69.12,-1.21682239999999,-1.3839632,-0.3001867,-1.3114711,-1.2016468,5.05055831244401,2.24248879577658,3.016,,21.0,0.535,0.321,0.0,0.0,5.0,4.0
GNB,Guinea-Bissau,2022,68.84,100.0,78.45,73.1,80.17,52.65,57.98,73.38,73.07,-1.1609749,-1.5281779,-0.360252199999999,-1.31223539999999,-1.25159,5.52987253058352,9.39075933985203,2.666,,21.0,0.377,0.147,0.0,0.0,5.0,4.0
GNB,Guinea-Bissau,2023,67.64,100.0,78.69,63.48,79.06,54.03,58.92,69.87,71.46,-1.1549527,-1.4517345,-0.3193937,-1.2474915,-1.2070689,5.82749502627256,7.10220928557059,2.632,,21.0,0.428,0.231,0.0,0.0,5.0,4.0
GNB,Guinea-Bissau,2024,69.44,100.0,78.44,85.24,78.91,52.37,59.87,73.15,74.68,-1.3460193,-1.3676142,-0.618439499999999,-1.1903185,-1.23482809999999,4.14631137217332,3.76555825770114,2.647,,21.0,0.279,0.14,0.0,0.0,5.0,4.0
GNQ,Equatorial Guinea,2019,67.39,100.0,71.27,89.76,91.53,6.73,57.16,83.05,70.86,-1.5178173,-1.009579,-0.3400881,-1.443702,-1.58846,-5.48182537893445,1.53027528964189,7.917,,15.0,0.178,0.051,0.0,0.0,7.0,7.0
GNQ,Equatorial Guinea,2020,67.62,100.0,70.6,89.76,91.53,6.41,56.27,83.55,70.72,-1.51748099999999,-1.06237919999999,-0.380621,-1.4963872,-1.52793729999999,-4.79108083383294,4.76669523944228,8.625,,15.0,0.175,0.051,0.0,0.0,7.0,7.0
GNQ,Equatorial Guinea,2021,67.03999999999999,100.0,72.16,89.87,91.53,6.1,56.69,83.5,70.86,-1.51813589999999,-1.041591,-0.3214725,-1.4969104,-1.528819,0.860269956382069,-0.0971007664640198,8.821,,15.0,0.172,0.051,0.0,0.0,7.0,7.0
GNQ,Equatorial Guinea,2022,67.89,100.0,72.93,89.88,91.53,5.78,58.76,84.46000000000001,71.4,-1.5183607,-1.17575719999999,-0.3481526,-1.2793839,-1.4839685,3.22350831658598,4.78671704710803,8.334,,15.0,0.173,0.049,0.0,0.0,7.0,7.0
GNQ,Equatorial Guinea,2023,67.25,100.0,71.01,89.12,91.58,7.12,58.93,83.92,71.12,-1.52463899999999,-1.1523444,-0.2874757,-1.2792354,-1.48074099999999,-5.08930872071532,2.85949506037322,8.218,,15.0,0.183,0.054,0.0,0.0,7.0,7.0
GNQ,Equatorial Guinea,2024,66.83,100.0,72.48,89.56,90.23,5.74,57.55,83.44,70.73,-1.47309619999999,-1.1825117,-0.1409375,-1.3990487,-1.54035759999999,0.907248245986736,2.92140227309103,8.293,,15.0,0.176,0.049,0.0,0.0,7.0,7.0
GRC,Greece,2019,37.25,100.0,64.97,7.239999999999995,34.91,93.04,78.66,18.72,54.35,0.3040548,0.4589741,0.2789347,0.4186735,0.3838302,2.27718065334808,0.253007522038059,17.045,,50.0,0.864,0.763,0.0,0.0,1.0,2.0
GRC,Greece,2020,35.489999999999995,100.0,63.16,13.689999999999998,36.59,92.47,79.06,22.090000000000003,55.32,0.2809798,0.5867351,0.2996221,0.4420625,0.4729929,-9.19623149726978,-1.24798355581405,15.899,,50.0,0.788,0.669,0.0,0.0,1.0,2.0
GRC,Greece,2021,36.35,100.0,68.74,16.409999999999997,35.75,91.7,78.32,23.230000000000004,56.31,0.3910516,0.5727218,0.2270172,0.3962921,0.4439375,8.65449786002131,1.22382501019854,14.656,,50.0,0.76,0.63,0.0,0.0,1.0,2.0
GRC,Greece,2022,36.0,100.0,69.49,17.209999999999994,37.23,92.05,77.86,24.180000000000007,56.75,0.3224993,0.5636045,0.236947,0.4212368,0.4892737,5.52198580589408,9.64525981280642,12.426,,50.0,0.762,0.607,0.0,0.0,1.0,2.0
GRC,Greece,2023,37.85,100.0,70.26,19.629999999999995,37.93,86.0,79.48,28.180000000000007,57.42,0.3292978,0.2578486,0.3853039,0.5145808,0.3963788,2.13591131996631,3.46480128513405,11.023,,50.0,0.735,0.573,0.0,0.0,2.0,2.0
GRC,Greece,2024,40.89,100.0,71.21,19.700000000000003,38.5,85.75,79.14,28.680000000000007,57.98,0.2996813,0.1912731,0.1394204,0.4796528,0.2983017,2.0865743380603,2.74101875679477,10.02,,50.0,0.744,0.565,0.0,0.0,2.0,2.0
GRD,Grenada,2019,36.55,100.0,70.1,48.335,42.75,91.67,72.32,52.47,66.55,0.3780139,-0.0931857,0.9169085,-0.1308406,0.3905347,0.676511738873756,0.598149764736022,,,56.0,,,0.0,0.0,1.0,2.0
GRD,Grenada,2020,35.370000000000005,100.0,64.65,47.83,42.75,91.67,72.51,52.54,65.64,0.3784368,-0.0961408,1.0425879,-0.1239178,0.4276609,-13.7566222572107,-0.740732597045498,,,56.0,,,0.0,0.0,1.0,2.0
GRD,Grenada,2021,35.540000000000006,100.0,71.59,48.185,43.48,91.67,73.2,52.5,66.85,0.3144044,-0.0943871,1.0408786,-0.0492583,0.4044535,4.6977240232674,1.21951193916838,,,56.0,,,0.0,0.0,1.0,2.0
GRD,Grenada,2022,33.459999999999994,100.0,72.48,50.21,43.77,91.67,73.18,51.38,66.56,0.2886861,-0.0438885,1.2048361,-0.040791,0.4711413,7.31023806981959,2.5805392590792,,,56.0,,,0.0,0.0,1.0,2.0
GRD,Grenada,2023,31.950000000000003,100.0,71.4,49.965,42.57,91.67,74.25,48.62,65.78,0.3935799,0.0807085999999999,1.2053145,0.053522,0.5500382,4.52657497450693,2.69612269814564,,,56.0,,,0.0,0.0,1.0,2.0
GRD,Grenada,2024,32.510000000000005,100.0,71.32,51.269999999999996,41.6,91.67,74.35,49.96,65.92,0.4790005,0.0201444,1.1992639,0.0498844,0.5408822,3.96332516398188,1.08615365134737,,,56.0,,,0.0,0.0,1.0,2.0
GRL,Greenland,2019,16.810000000000002,100.0,44.12,48.335,27.459999999999994,69.88,84.62,39.66,52.11,1.1137491,0.4862706,1.7589045,1.5112916,1.6279961,2.83217756798683,,,,,,,0.0,0.0,,
GRL,Greenland,2020,16.86,100.0,42.13,47.83,27.439999999999998,68.93,84.53,39.79,51.79,1.1145942,0.480273,1.7581458,1.5075802,1.6289849,0.250789762104304,,,,,,,0.0,0.0,,
GRL,Greenland,2021,16.879999999999995,100.0,43.2,48.185,29.439999999999998,69.07,84.5,39.71,52.29,1.0270782,0.4838322,1.7551692,1.5060874,1.6254815,1.63409410992996,,,,,,,0.0,0.0,,
GRL,Greenland,2022,18.819999999999993,100.0,43.49,50.21,29.450000000000003,69.47,81.04,33.209999999999994,51.0,1.0265006,0.7779131,1.2502225,1.3554833,1.5750875,2.00455580865604,,,,,,,0.0,0.0,,
GRL,Greenland,2023,18.810000000000002,100.0,42.61,49.965,29.5,68.48,81.05,33.18000000000001,50.86,1.0245164,0.7792725,1.2510555,1.3559072,1.5745781,0.865961986998158,,,,,,,0.0,0.0,,
GRL,Greenland,2024,14.659999999999997,100.0,74.94,51.269999999999996,19.040000000000006,69.32,84.44,20.489999999999995,47.73,1.482751,1.3528493,1.2405187,1.5034927,1.5744958,,,,,,,,0.0,0.0,,
GTM,Guatemala,2019,63.94,100.0,78.83,40.56,80.13,58.95,68.69,62.97,69.26,-1.0038569,-0.777929099999999,-0.6944184,-0.423147799999999,-1.0056597,4.01789785040324,3.69998398008605,2.193,,26.0,0.597,0.415,0.0,0.0,4.0,4.0
GTM,Guatemala,2020,62.67,100.0,76.65,42.3,79.53,58.49,69.26,61.92,68.85,-1.0998808,-0.7764521,-0.563868399999999,-0.3770766,-0.9659236,-1.78555175063326,3.21444062197345,2.965,,26.0,0.589,0.402,0.0,0.0,4.0,4.0
GTM,Guatemala,2021,62.58,100.0,79.84,45.5,80.19,58.49,69.07,62.7,69.8,-1.21790929999999,-0.7444335,-0.5740791,-0.385992799999999,-0.975567699999999,8.04170378184928,4.26105127422813,2.174,,26.0,0.555,0.359,0.0,0.0,4.0,4.0
GTM,Guatemala,2022,62.05,99.97,77.9,49.55,80.73,57.26,68.88,65.97999999999999,70.29,-1.2166625,-0.8842065,-0.3005447,-0.3817018,-1.0371304,4.18451817243695,6.88512823344287,3.051,,26.0,0.509,0.314,2.0,12.0,4.0,4.0
GTM,Guatemala,2023,60.97,100.0,78.42,48.1,80.83,57.22,68.64,67.02000000000001,70.15,-1.0869128,-0.8628806,-0.2021326,-0.408294899999999,-1.0108162,3.5331575177533,6.20657592272126,2.344,,26.0,0.506,0.338,0.0,0.0,4.0,4.0
GTM,Guatemala,2024,61.01,100.0,78.39,37.5,60.55,53.15,70.07,44.34,63.13,-0.9482653,-0.9093696,-0.209766899999999,-0.3094252,-0.962274,3.65186382894819,2.86992752918294,2.613,,26.0,0.609,0.492,0.0,0.0,5.0,4.0
GUF,French Guiana,2019,24.61,100.0,74.205,48.335,25.58,69.88,81.52,17.400000000000006,49.82,1.1962592,1.4927092,0.2573287,1.3763918,1.0770308,,,,,,,,0.0,0.0,,
GUF,French Guiana,2020,23.709999999999994,100.0,70.88,47.83,25.569999999999993,68.93,76.48,17.47,48.65,1.1968184,1.4897219,0.3817679,1.1571758,1.0777827,,,,,,,,0.0,0.0,,
GUF,French Guiana,2021,23.730000000000004,100.0,74.04499999999999,48.185,25.590000000000003,69.07,76.46,17.430000000000007,48.64,1.1957295,1.4914946,0.3800755,1.1562185,1.0751185,,,,,,,,0.0,0.0,,
GUF,French Guiana,2022,25.019999999999996,100.0,74.005,50.21,25.599999999999994,69.47,74.24,21.97,49.37,1.1953555,1.2859047,0.5424152,1.059642,0.9446594,,,,,,,,0.0,0.0,,
GUF,French Guiana,2023,25.930000000000007,100.0,74.3,49.965,25.629999999999995,68.48,74.25,21.959999999999994,49.55,1.194071,1.2866922,0.4180182,1.0599139,0.9442595,,,,,,,,0.0,0.0,,
GUF,French Guiana,2024,25.980000000000004,100.0,74.94,51.269999999999996,25.599999999999994,69.32,74.26,21.980000000000004,49.56,1.1953086,1.2858591,0.4120274,1.0605294,0.9441949,,,,,,,,0.0,0.0,,
GUM,Guam,2019,22.260000000000005,100.0,64.65,48.335,25.989999999999995,69.88,48.28,33.379999999999995,49.09,1.1784788,0.7699023,0.9450797,-0.0709177,1.4239573,2.52360203340596,,5.405,,,,,0.0,0.0,,
GUM,Guam,2020,23.909999999999997,100.0,58.47,47.83,25.959999999999994,68.93,59.03,33.489999999999995,50.14,1.1797991,0.7650002,0.9970127,0.3974735,1.1574435,-10.5188595714539,,6.241,,,,,0.0,0.0,,
GUM,Guam,2021,23.950000000000003,100.0,63.65,48.185,26.010000000000005,69.07,58.99,33.43000000000001,51.0,1.1772281,0.7679093,0.9953332,0.3953827,1.1509221,2.0581832574708,,6.0,,,,,0.0,0.0,,
GUM,Guam,2022,22.42,100.0,65.67,50.21,26.03,69.47,58.86,29.340000000000003,50.39,1.1763452,0.952868,0.9982241,0.3898105,1.1703242,5.09986426216793,,5.383,,,,,0.0,0.0,,
GUM,Guam,2023,23.42,100.0,85.81,49.965,26.099999999999994,68.48,58.87,29.310000000000002,53.92,1.1733125,0.9540388,0.9986942,0.3904042,1.0348111,,,5.262,,,,,0.0,0.0,,
GUM,Guam,2024,21.14,100.0,85.84,51.269999999999996,26.040000000000006,69.32,58.9,22.340000000000003,52.38,1.1762344,1.269394,0.9927487,0.3917487,1.0346735,,,5.252,,,,,0.0,0.0,,
GUY,Guyana,2019,49.91,100.0,69.2,37.94,54.63,79.7,67.45,42.41,62.66,-0.2410317,-0.0844712,-0.0594026999999999,-0.5433513,-0.4402673,5.35284003535665,2.08723089162013,13.172,,40.0,0.64,0.426,0.0,0.0,2.0,3.0
GUY,Guyana,2020,50.47,100.0,77.11,48.47,60.89,81.08,67.04,54.08,67.39,-0.1158874,-0.2652471,-0.0072965999999999,-0.5877644,-0.3872775,43.479651716849,0.99333702283873,15.308,,40.0,0.555,0.386,0.0,0.0,2.0,3.0
GUY,Guyana,2021,49.65,100.0,71.52,54.87,61.24,79.95,66.85,55.73,67.48,-0.1042454,-0.1426381,-0.0281476999999999,-0.5733425,-0.378924,20.0599975568418,5.03285574626702,14.576,,40.0,0.498,0.335,0.0,0.0,2.0,3.0
GUY,Guyana,2022,47.65,100.0,85.02,55.59,62.19,79.0,65.9,55.89,68.9,-0.2293385,-0.1291709,0.210713,-0.647654699999999,-0.3602997,63.3346343654855,6.11505550109935,11.907,,40.0,0.491,0.329,0.0,0.0,2.0,3.0
GUY,Guyana,2023,47.57,100.0,77.62,56.46,63.21,79.11,65.98,56.32,68.28,-0.309865699999999,-0.0976684999999999,0.2012498,-0.6656004,-0.371934999999999,33.795011115873,2.82110335099641,11.917,,40.0,0.484,0.313,0.0,0.0,2.0,3.0
GUY,Guyana,2024,47.18,100.0,80.23,56.67,63.5,79.32,68.48,56.07,68.93,-0.346885599999999,-0.0982402,0.2164983,-0.4474838,-0.334222099999999,43.8193108024355,2.90395226446373,11.874,,40.0,0.491,0.314,0.0,0.0,2.0,3.0
HKG,"Hong Kong SAR, China",2019,23.019999999999996,100.0,76.75,55.98,14.010000000000005,76.11,96.99,29.86,59.09,1.7391529,1.888806,-0.1843167,2.0347741,1.3356624,-1.6724459934221,2.88320853773996,2.917,,76.0,0.3,0.267,0.0,0.0,,
HKG,"Hong Kong SAR, China",2020,24.989999999999995,100.0,73.0,60.51,14.290000000000006,71.35,95.12,33.61,59.11,1.6888523,1.5914491,0.0079016,1.8517763,1.1753872,-6.54480412699255,0.2509620210808,5.808,,76.0,0.255,0.204,0.0,0.0,,
HKG,"Hong Kong SAR, China",2021,24.260000000000005,100.0,76.84,65.25999999999999,14.709999999999994,64.16,93.79,35.209999999999994,59.28,1.6345393,1.6245817,0.2186871,1.7461556,1.0319968,6.45444409087024,1.56875834445922,5.174,,76.0,0.205,0.168,0.0,0.0,,
HKG,"Hong Kong SAR, China",2022,23.97,100.0,75.0,77.96000000000001,15.519999999999996,64.69,93.5,36.73,60.92,1.5284267,1.6433381,0.3891702,1.7235844,0.8841773,-3.68378414495199,1.88136707196853,4.318,,76.0,0.16,0.149,0.0,0.0,,
HKG,"Hong Kong SAR, China",2023,24.67,100.0,78.02,80.83,15.319999999999993,62.79,93.57,37.92,61.64,1.5534193,1.5374202,0.4084368,1.7308843,0.875904,3.2238599613664,2.09660511249089,2.949,,76.0,0.149,0.139,0.0,0.0,,
HKG,"Hong Kong SAR, China",2024,21.950000000000003,100.0,77.82,79.49,15.180000000000007,63.53,93.7,36.85,61.06,1.5721573,1.6374532,0.6310985,1.7399242,0.9209804,2.50498758466826,1.72972119105914,2.988,,76.0,0.158,0.142,0.0,0.0,,
HND,Honduras,2019,63.5,99.95,75.2,72.94,80.57,60.36,67.53,67.83,73.48,-1.0582406,-0.5125275,-0.827137599999999,-0.5191215,-1.0765301,2.55963434592314,4.36587159819267,5.698,,22.0,0.368,0.229,3.0,40.0,4.0,4.0
HND,Honduras,2020,63.08,99.99,67.45,72.92,78.18,60.57,67.18,66.45,71.98,-0.972603599999999,-0.582503099999999,-0.666353099999999,-0.5559791,-1.1109938,-8.96508223267296,3.46841177951184,10.982,,22.0,0.372,0.233,1.0,1.0,4.0,4.0
HND,Honduras,2021,64.97,99.98,75.19,70.44,78.55,54.38,66.51,65.52000000000001,71.94,-1.1204199,-0.6672516,-0.806377,-0.606984299999999,-1.1417518,12.5652843771279,4.48087963413445,8.506,,22.0,0.394,0.248,2.0,6.0,4.0,5.0
HND,Honduras,2022,62.31,99.99,72.51,52.31,76.82,61.28,65.96,59.06,68.78,-1.03140529999999,-0.686258199999999,-0.4781621,-0.6195218,-1.09175279999999,4.14356194013767,9.08963911525025,8.774,,22.0,0.544,0.389,1.0,4.0,4.0,4.0
HND,Honduras,2023,61.65,100.0,74.98,52.16,76.03999999999999,61.59,65.46,57.74,68.7,-1.09932339999999,-0.6579014,-0.3507671,-0.681674799999999,-1.156469,3.57584760454412,6.66325180347457,6.07,,22.0,0.539,0.398,0.0,0.0,4.0,4.0
HND,Honduras,2024,63.12,100.0,76.16,52.63,77.62,61.63,66.26,57.97,69.42,-1.2446903,-0.6196728,-0.5671583,-0.6280335,-1.1768036,3.55397003296669,4.60621098127107,4.91,,22.0,0.538,0.383,0.0,0.0,4.0,4.0
HRV,Croatia,2019,34.629999999999995,100.0,74.77,19.53,41.6,90.99,78.22,27.129999999999995,58.36,0.0249751,0.4191078,0.7476171,0.38478,0.31002,3.10152683894853,0.771820346498019,6.551,,47.0,0.734,0.617,0.0,0.0,1.0,2.0
HRV,Croatia,2020,34.44,100.0,71.1,16.659999999999997,40.75,90.82,76.18,25.680000000000007,56.95,0.1356925,0.5056587,0.6477441,0.2017786,0.3486941,-8.31086401501189,0.154811374562106,7.389,,47.0,0.756,0.647,0.0,0.0,1.0,2.0
HRV,Croatia,2021,32.2,100.0,76.26,17.290000000000006,39.9,91.41,77.46,23.010000000000005,57.19,0.0954983,0.7557995,0.6364386,0.3318001,0.4127964,12.6322190351024,2.55450699642041,7.483,,47.0,0.747,0.641,0.0,0.0,1.0,2.0
HRV,Croatia,2022,31.629999999999995,100.0,75.02,18.33,39.81,91.91,76.36,24.150000000000006,57.15,0.1067785,0.7162336,0.7321186,0.2993308,0.4345096,7.29445343642668,10.7805806758686,6.811,,47.0,0.724,0.636,0.0,0.0,1.0,2.0
HRV,Croatia,2023,31.810000000000002,100.0,74.91,18.590000000000003,39.76,86.49,78.27,23.870000000000005,56.71,0.113708,0.7487411,0.6832484,0.4438308,0.4257869,3.76164540703459,7.9412817758683,6.121,,47.0,0.725,0.628,0.0,0.0,2.0,2.0
HRV,Croatia,2024,33.209999999999994,100.0,76.25,20.629999999999995,40.08,86.53,76.89,25.290000000000006,57.36,0.1486813,0.7097625,0.5814089,0.2858764,0.3774835,3.82688702890739,2.97200477643618,5.0,,47.0,0.71,0.607,0.0,0.0,2.0,2.0
HTI,Haiti,2019,75.34,99.99,65.56,67.95,89.15,48.3,57.62,79.02,72.87,-1.46242959999999,-1.8885565,-0.9509746,-1.2718629,-1.1812778,-1.72309699839232,18.7037825672506,14.095,,16.0,0.421,0.247,1.0,1.0,5.0,5.0
HTI,Haiti,2020,76.42,99.43,63.56,69.44,89.03,47.91,56.85,80.0,72.83,-1.44666959999999,-1.9163196,-1.0389171,-1.30768439999999,-1.211177,-3.30550546965893,22.7963113642528,15.573,,16.0,0.4,0.237,47.0,165.0,5.0,5.0
HTI,Haiti,2021,80.12,99.71,64.55,76.77,89.33,47.94,56.13,83.64,74.77,-1.4853353,-2.0602282,-1.2132391,-1.4160753,-1.392161,-1.79823988931486,16.8415240198785,15.296,,16.0,0.33,0.204,22.0,131.0,5.0,5.0
HTI,Haiti,2022,79.08,99.21,64.27,86.41,85.53999999999999,41.68,54.61,82.92,74.22,-1.508626,-2.0132007,-0.947002399999999,-1.41718639999999,-1.5628925,-1.68198396897978,33.98393194707,14.54,,16.0,0.233,0.154,65.0,236.0,6.0,5.0
HTI,Haiti,2023,79.83,100.0,64.13,89.14,86.82,41.75,52.9,84.3,74.86,-1.50126609999999,-2.0108367,-0.971741099999999,-1.5446242,-1.64152989999999,-1.86388420254838,36.8135162780854,14.459,,16.0,0.231,0.084,0.0,0.0,6.0,5.0
HTI,Haiti,2024,81.28,100.0,63.98,88.28,87.12,42.14,54.7,84.12,75.2,-1.5403494,-2.0156868,-1.2013046,-1.46341569999999,-1.6033955,-4.16963395808132,26.9490564091987,14.609,,16.0,0.237,0.101,0.0,0.0,6.0,5.0
HUN,Hungary,2019,33.980000000000004,100.0,72.86,48.56,61.51,73.27,71.72,53.7,64.45,0.084756,0.5238239,0.7326156,0.4598348,0.3081109,5.07718495088933,3.33858635382008,3.411,84.5853805934757,40.0,0.466,0.364,0.0,0.0,3.0,3.0
HUN,Hungary,2020,31.92,100.0,68.82,49.1,62.48,72.92,69.35,53.87,63.56,0.1418393,0.7208016,0.7938892,0.4381497,0.329192,-4.33872540024058,3.32674385766738,4.248,97.2770501317352,40.0,0.46,0.351,0.0,0.0,3.0,3.0
HUN,Hungary,2021,32.14,100.0,72.24,49.8,62.59,72.99,70.44,53.81,64.25,0.1312695,0.784219,0.7337253,0.4002885,0.2971399,7.22291580811137,5.11096534382855,4.021,88.7340289766468,40.0,0.45,0.346,0.0,0.0,3.0,3.0
HUN,Hungary,2022,33.95,100.0,72.93,50.7,63.52,73.06,70.89,55.09,65.02,0.0402617,0.657731,0.6701403,0.2882324,0.2426218,4.15238057779229,14.6081439492433,3.583,77.9862613165307,40.0,0.447,0.335,0.0,0.0,3.0,3.0
HUN,Hungary,2023,35.8,100.0,70.95,51.91,63.2,72.77,69.61,56.39,65.08,0.083173,0.5461907,0.5841522,0.2375182,0.1894005,-0.817107370513455,17.1249659678737,4.096,82.2901905933258,40.0,0.434,0.323,0.0,0.0,3.0,3.0
HUN,Hungary,2024,37.2,100.0,71.56,51.47,62.68,72.84,71.19,55.5,65.31,0.0394373,0.501908,0.4363288,0.3350444,0.1923364,0.560117843140432,3.70370370370369,4.5,82.0347002217277,40.0,0.444,0.325,0.0,0.0,3.0,3.0
IDN,Indonesia,2019,48.98,99.89,77.84,37.08,67.6,69.88,74.88,50.16,65.79,-0.427850399999999,0.3122885,-0.5802685,0.1109827,-0.1919729,5.01928768046282,3.03058460941661,3.59,,34.0,0.596,0.459,10.0,16.0,2.0,4.0
IDN,Indonesia,2020,49.08,99.84,75.48,40.42,66.97999999999999,68.37,76.29,51.99,66.06,-0.3456603,0.213754,-0.539945999999999,0.2247809,-0.1479773,-2.06551182934165,1.91983527270793,4.255,,34.0,0.566,0.411,14.0,22.0,2.0,4.0
IDN,Indonesia,2021,50.35,99.63,77.37,42.65,68.71000000000001,68.65,77.67,54.45,67.44,-0.416213499999999,0.1470804,-0.6496757,0.3421673,-0.1436778,3.70288562827751,1.56007882983334,3.827,,34.0,0.545,0.398,33.0,53.0,2.0,4.0
IDN,Indonesia,2022,50.45,99.74,77.96,42.7,65.9,70.13,76.73,50.77,66.8,-0.3702139,0.2328093,-0.7624666,0.2811244,-0.1291182,5.30719722664799,4.20946463714784,3.462,,34.0,0.561,0.39,23.0,52.0,2.0,4.0
IDN,Indonesia,2023,48.7,100.0,78.07,45.59,68.2,68.48,77.46,53.06,67.44,-0.4431661,0.2732116,-0.613745,0.3408081,-0.0817572,5.04902331835997,3.66938654859761,3.308,,34.0,0.538,0.348,0.0,0.0,2.0,4.0
IDN,Indonesia,2024,50.28,100.0,78.16,51.91,69.31,62.92,75.11,55.64,67.92,-0.5446152,0.179804,-0.609127499999999,0.1247202,-0.206598099999999,5.03034469419038,2.18151273615189,3.301,,34.0,0.496,0.332,0.0,0.0,3.0,4.0
IND,India,2019,46.35,95.97,74.83,54.48,61.81,69.2,72.42,52.74,65.97,-0.2183329,0.5054858,-0.590466199999999,-0.0981205,-0.0201063,3.87143694070356,3.72950573539129,6.51,,39.0,0.43,0.324,354.0,734.0,2.0,3.0
IND,India,2020,49.08,95.6,70.94,58.71,62.9,68.22,71.58,56.19,66.65,-0.254487099999999,0.3492894,-0.720631199999999,-0.1486534,-0.1029725,-5.77772470686801,6.62343677628535,7.859,,39.0,0.39,0.292,389.0,754.0,2.0,3.0
IND,India,2021,49.62,96.87,76.36,57.57,63.25,64.53,71.47,56.7,67.05,-0.300757,0.2400136,-0.6015988,-0.169914899999999,-0.1841026,9.68959249192875,5.13140747176369,6.38,,39.0,0.398,0.307,277.0,523.0,2.0,4.0
IND,India,2022,49.46,97.13,77.16,58.7,64.59,63.3,72.28,57.88,67.56,-0.2924866,0.3392526,-0.7535037,-0.087658,-0.1104884,7.60936497768895,6.69903414079852,4.822,,39.0,0.384,0.291,259.0,386.0,2.0,4.0
IND,India,2023,49.3,100.0,78.23,60.06,64.24000000000001,62.45,71.92,56.96,67.9,-0.3353176,0.422603,-0.837974,-0.1271699,-0.0879069,9.19075493028345,5.64914318907925,4.172,,39.0,0.374,0.273,0.0,0.0,2.0,4.0
IND,India,2024,48.68,100.0,77.57,59.08,63.73,62.66,72.33,56.63,67.58,-0.2953362,0.4046051,-0.785762499999999,-0.0960695999999999,-0.0392287,6.49476552383821,4.95303550973656,4.173,,39.0,0.381,0.281,0.0,0.0,2.0,4.0
IRL,Ireland,2019,17.489999999999995,100.0,76.71,4.939999999999998,11.969999999999999,99.79,91.97,8.780000000000001,51.46,1.5189367,1.3035565,0.9409046,1.5832688,1.5409912,4.97288003766816,0.937842961189274,4.95,,76.0,0.887,0.822,0.0,0.0,1.0,1.0
